sample_id,time,Valuetype,Source,Value
2720,"2017-09-29 15:17:03.774896",sourceid,Raincollector1,1.0
2720,"2017-09-29 15:17:03.774896",cows_switchtime,Raincollector1,1020.0
2720,"2017-09-29 15:17:03.774896",std_d18O,Raincollector1,0.217379909957138
2720,"2017-09-29 15:17:03.774896",std_d2H,Raincollector1,0.377713578934891
2720,"2017-09-29 15:17:03.774896",std_H2O,Raincollector1,31.0049239232395
2720,"2017-09-29 15:17:03.774896",mean_H2O,Raincollector1,19775.574416961
2720,"2017-09-29 15:17:03.774896",cows_readytime,Raincollector1,1200.0
2720,"2017-09-29 15:17:03.774896",mean_d18O,Raincollector1,-28.4890163621961
2720,"2017-09-29 15:17:03.774896",mean_d2H,Raincollector1,-110.387788670059
2721,"2017-09-29 15:37:20.268071",flushspeed,gw#195,1.67124430081296
2721,"2017-09-29 15:37:20.268071",samplevol,gw#195,66.0876846313477
2721,"2017-09-29 15:37:20.268071",sourceid,gw#195,4.0
2721,"2017-09-29 15:37:20.268071",cows_switchtime,gw#195,1020.0
2721,"2017-09-29 15:37:20.268071",std_d18O,gw#195,0.181287168357122
2721,"2017-09-29 15:37:20.268071",std_d2H,gw#195,0.416856189459229
2721,"2017-09-29 15:37:20.268071",std_H2O,gw#195,185.988806998509
2721,"2017-09-29 15:37:20.268071",mean_H2O,gw#195,19069.5797045895
2721,"2017-09-29 15:37:20.268071",cows_readytime,gw#195,1200.0
2721,"2017-09-29 15:37:20.268071",mean_d18O,gw#195,-29.3512209763394
2721,"2017-09-29 15:37:20.268071",mean_d2H,gw#195,-119.536762146273
2722,"2017-09-29 15:54:22.354526",cows_switchtime,CoWSstd1,1020.0
2722,"2017-09-29 15:54:22.354526",std_d18O,CoWSstd1,0.167210063437081
2722,"2017-09-29 15:54:22.354526",std_d2H,CoWSstd1,0.385598730105555
2722,"2017-09-29 15:54:22.354526",std_H2O,CoWSstd1,34.5751699564985
2722,"2017-09-29 15:54:22.354526",mean_H2O,CoWSstd1,19654.7331729231
2722,"2017-09-29 15:54:22.354526",cows_readytime,CoWSstd1,1200.0
2722,"2017-09-29 15:54:22.354526",mean_d18O,CoWSstd1,-19.5011888218492
2722,"2017-09-29 15:54:22.354526",mean_d2H,CoWSstd1,-73.7057468246158
2723,"2017-09-29 16:15:05.541629",flushspeed,str#176,3.8030235192414
2723,"2017-09-29 16:15:05.541629",samplevol,str#176,66.8343353271484
2723,"2017-09-29 16:15:05.541629",sourceid,str#176,2.0
2723,"2017-09-29 16:15:05.541629",cows_switchtime,str#176,1020.0
2723,"2017-09-29 16:15:05.541629",std_d18O,str#176,0.210966480673661
2723,"2017-09-29 16:15:05.541629",std_d2H,str#176,0.405482300248555
2723,"2017-09-29 16:15:05.541629",std_H2O,str#176,32.4482504807942
2723,"2017-09-29 16:15:05.541629",mean_H2O,str#176,19593.3006048728
2723,"2017-09-29 16:15:05.541629",cows_readytime,str#176,1200.0
2723,"2017-09-29 16:15:05.541629",mean_d18O,str#176,-29.5627896503273
2723,"2017-09-29 16:15:05.541629",mean_d2H,str#176,-120.612367111225
2724,"2017-09-29 16:37:08.258535",flushspeed,gw#233,2.10779954622631
2724,"2017-09-29 16:37:08.258535",samplevol,gw#233,67.0174865722656
2724,"2017-09-29 16:37:08.258535",sourceid,gw#233,8.0
2724,"2017-09-29 16:37:08.258535",cows_switchtime,gw#233,1020.0
2724,"2017-09-29 16:37:08.258535",std_d18O,gw#233,0.199269680066937
2724,"2017-09-29 16:37:08.258535",std_d2H,gw#233,0.371051153343128
2724,"2017-09-29 16:37:08.258535",std_H2O,gw#233,23.3913956939446
2724,"2017-09-29 16:37:08.258535",mean_H2O,gw#233,19770.7266739155
2724,"2017-09-29 16:37:08.258535",cows_readytime,gw#233,1200.0
2724,"2017-09-29 16:37:08.258535",mean_d18O,gw#233,-29.5292204275846
2724,"2017-09-29 16:37:08.258535",mean_d2H,gw#233,-120.417344813249
2725,"2017-09-29 16:58:22.688180",flushspeed,str#226,1.69129091035393
2725,"2017-09-29 16:58:22.688180",samplevol,str#226,65.8723983764648
2725,"2017-09-29 16:58:22.688180",sourceid,str#226,3.0
2725,"2017-09-29 16:58:22.688180",cows_switchtime,str#226,1020.0
2725,"2017-09-29 16:58:22.688180",std_d18O,str#226,0.18567545946071
2725,"2017-09-29 16:58:22.688180",std_d2H,str#226,0.406619149986545
2725,"2017-09-29 16:58:22.688180",std_H2O,str#226,51.284745220662
2725,"2017-09-29 16:58:22.688180",mean_H2O,str#226,19723.1935803208
2725,"2017-09-29 16:58:22.688180",cows_readytime,str#226,1200.0
2725,"2017-09-29 16:58:22.688180",mean_d18O,str#226,-29.6237558603746
2725,"2017-09-29 16:58:22.688180",mean_d2H,str#226,-121.447370662691
2727,"2017-09-29 17:17:49.680735",cows_switchtime,CoWSstd2,1020.0
2727,"2017-09-29 17:17:49.680735",std_d18O,CoWSstd2,0.196392399449995
2727,"2017-09-29 17:17:49.680735",std_d2H,CoWSstd2,0.406953516844229
2727,"2017-09-29 17:17:49.680735",std_H2O,CoWSstd2,84.6442253983575
2727,"2017-09-29 17:17:49.680735",mean_H2O,CoWSstd2,19850.4411945183
2727,"2017-09-29 17:17:49.680735",cows_readytime,CoWSstd2,1200.0
2727,"2017-09-29 17:17:49.680735",mean_d18O,CoWSstd2,-40.2594453235642
2727,"2017-09-29 17:17:49.680735",mean_d2H,CoWSstd2,-201.992424595016
2728,"2017-09-29 17:40:55.149601",flushspeed,str#176,3.551664912421
2728,"2017-09-29 17:40:55.149601",samplevol,str#176,73.1252288818359
2728,"2017-09-29 17:40:55.149601",sourceid,str#176,2.0
2728,"2017-09-29 17:40:55.149601",cows_switchtime,str#176,1020.0
2728,"2017-09-29 17:40:55.149601",std_d18O,str#176,0.188667201546372
2728,"2017-09-29 17:40:55.149601",std_d2H,str#176,0.409728024957471
2728,"2017-09-29 17:40:55.149601",std_H2O,str#176,96.1896635714647
2728,"2017-09-29 17:40:55.149601",mean_H2O,str#176,19721.8464933963
2728,"2017-09-29 17:40:55.149601",cows_readytime,str#176,1200.0
2728,"2017-09-29 17:40:55.149601",mean_d18O,str#176,-29.6375425598291
2728,"2017-09-29 17:40:55.149601",mean_d2H,str#176,-122.411220108203
2729,"2017-09-29 18:04:12.328994",flushspeed,str#226,1.54041818069421
2729,"2017-09-29 18:04:12.328994",samplevol,str#226,60.6231575012207
2729,"2017-09-29 18:04:12.328994",sourceid,str#226,3.0
2730,"2017-09-29 18:23:49.291207",flushspeed,gw#195,1.25835766755999
2730,"2017-09-29 18:23:49.291207",samplevol,gw#195,58.6835098266602
2729,"2017-09-29 18:04:12.328994",cows_switchtime,str#226,1020.0
2729,"2017-09-29 18:04:12.328994",std_d18O,str#226,0.184615829933561
2729,"2017-09-29 18:04:12.328994",std_d2H,str#226,0.3442307177081
2729,"2017-09-29 18:04:12.328994",std_H2O,str#226,56.1444064878443
2729,"2017-09-29 18:04:12.328994",mean_H2O,str#226,19620.2790236275
2729,"2017-09-29 18:04:12.328994",cows_readytime,str#226,1200.0
2729,"2017-09-29 18:04:12.328994",mean_d18O,str#226,-29.7028667307426
2729,"2017-09-29 18:04:12.328994",mean_d2H,str#226,-122.050099528178
2730,"2017-09-29 18:23:49.291207",sourceid,gw#195,4.0
2730,"2017-09-29 18:23:49.291207",cows_switchtime,gw#195,1020.0
2730,"2017-09-29 18:23:49.291207",std_d18O,gw#195,0.178789427752037
2730,"2017-09-29 18:23:49.291207",std_d2H,gw#195,0.482962982704433
2730,"2017-09-29 18:23:49.291207",std_H2O,gw#195,235.411759635775
2730,"2017-09-29 18:23:49.291207",mean_H2O,gw#195,19314.0952182158
2730,"2017-09-29 18:23:49.291207",cows_readytime,gw#195,1200.0
2730,"2017-09-29 18:23:49.291207",mean_d18O,gw#195,-29.2563992485037
2730,"2017-09-29 18:23:49.291207",mean_d2H,gw#195,-119.980764024073
2731,"2017-09-29 18:40:51.622336",cows_switchtime,CoWSstd1,1020.0
2731,"2017-09-29 18:40:51.622336",std_d18O,CoWSstd1,0.210475630177819
2731,"2017-09-29 18:40:51.622336",std_d2H,CoWSstd1,0.402253933279612
2731,"2017-09-29 18:40:51.622336",std_H2O,CoWSstd1,89.0179910510999
2731,"2017-09-29 18:40:51.622336",mean_H2O,CoWSstd1,19660.5872224118
2731,"2017-09-29 18:40:51.622336",cows_readytime,CoWSstd1,1200.0
2731,"2017-09-29 18:40:51.622336",mean_d18O,CoWSstd1,-19.5276927101223
2731,"2017-09-29 18:40:51.622336",mean_d2H,CoWSstd1,-74.1895640989122
2732,"2017-09-29 19:01:35.501091",flushspeed,str#176,2.96257917179805
2732,"2017-09-29 19:01:35.501091",samplevol,str#176,68.728874206543
2732,"2017-09-29 19:01:35.501091",sourceid,str#176,2.0
2732,"2017-09-29 19:01:35.501091",cows_switchtime,str#176,1020.0
2732,"2017-09-29 19:01:35.501091",std_d18O,str#176,0.220783459189114
2732,"2017-09-29 19:01:35.501091",std_d2H,str#176,0.383193883653605
2732,"2017-09-29 19:01:35.501091",std_H2O,str#176,40.8372403396393
2732,"2017-09-29 19:01:35.501091",mean_H2O,str#176,19845.7813264424
2732,"2017-09-29 19:01:35.501091",cows_readytime,str#176,1200.0
2732,"2017-09-29 19:01:35.501091",mean_d18O,str#176,-29.5698739485706
2732,"2017-09-29 19:01:35.501091",mean_d2H,str#176,-120.984258313119
2733,"2017-09-29 19:22:57.224510",flushspeed,gw#233,2.04264731812023
2733,"2017-09-29 19:22:57.224510",samplevol,gw#233,68.3490219116211
2733,"2017-09-29 19:22:57.224510",sourceid,gw#233,8.0
2733,"2017-09-29 19:22:57.224510",cows_switchtime,gw#233,1020.0
2733,"2017-09-29 19:22:57.224510",std_d18O,gw#233,0.164000104956732
2733,"2017-09-29 19:22:57.224510",std_d2H,gw#233,0.384989852587107
2733,"2017-09-29 19:22:57.224510",std_H2O,gw#233,54.9741035694799
2733,"2017-09-29 19:22:57.224510",mean_H2O,gw#233,20001.6282260335
2733,"2017-09-29 19:22:57.224510",cows_readytime,gw#233,1200.0
2733,"2017-09-29 19:22:57.224510",mean_d18O,gw#233,-29.5398550203172
2733,"2017-09-29 19:22:57.224510",mean_d2H,gw#233,-120.684383551105
2734,"2017-09-29 19:43:59.427787",flushspeed,str#226,2.04730717655636
2734,"2017-09-29 19:43:59.427787",samplevol,str#226,75.5251617431641
2734,"2017-09-29 19:43:59.427787",sourceid,str#226,3.0
2734,"2017-09-29 19:43:59.427787",cows_switchtime,str#226,1020.0
2734,"2017-09-29 19:43:59.427787",std_d18O,str#226,0.180859786570513
2734,"2017-09-29 19:43:59.427787",std_d2H,str#226,0.404900493202387
2734,"2017-09-29 19:43:59.427787",std_H2O,str#226,70.9977832151508
2734,"2017-09-29 19:43:59.427787",mean_H2O,str#226,19972.6008999126
2734,"2017-09-29 19:43:59.427787",cows_readytime,str#226,1200.0
2734,"2017-09-29 19:43:59.427787",mean_d18O,str#226,-29.5958669234514
2734,"2017-09-29 19:43:59.427787",mean_d2H,str#226,-121.503940599623
2736,"2017-09-29 20:03:24.344788",cows_switchtime,CoWSstd2,1020.0
2736,"2017-09-29 20:03:24.344788",std_d18O,CoWSstd2,0.187078587769942
2736,"2017-09-29 20:03:24.344788",std_d2H,CoWSstd2,0.386049301729874
2736,"2017-09-29 20:03:24.344788",std_H2O,CoWSstd2,45.8045785880188
2736,"2017-09-29 20:03:24.344788",mean_H2O,CoWSstd2,19712.5275770045
2736,"2017-09-29 20:03:24.344788",cows_readytime,CoWSstd2,1200.0
2736,"2017-09-29 20:03:24.344788",mean_d18O,CoWSstd2,-40.1766849243802
2736,"2017-09-29 20:03:24.344788",mean_d2H,CoWSstd2,-201.824052457887
2737,"2017-09-29 20:26:32.540732",flushspeed,str#176,2.99052510942732
2737,"2017-09-29 20:26:32.540732",samplevol,str#176,66.9877624511719
2737,"2017-09-29 20:26:32.540732",sourceid,str#176,2.0
2737,"2017-09-29 20:26:32.540732",cows_switchtime,str#176,1020.0
2737,"2017-09-29 20:26:32.540732",std_d18O,str#176,0.154848128580131
2737,"2017-09-29 20:26:32.540732",std_d2H,str#176,0.35881734348915
2737,"2017-09-29 20:26:32.540732",std_H2O,str#176,53.0866292735755
2737,"2017-09-29 20:26:32.540732",mean_H2O,str#176,19802.9298133291
2737,"2017-09-29 20:26:32.540732",cows_readytime,str#176,1200.0
2737,"2017-09-29 20:26:32.540732",mean_d18O,str#176,-29.6161960239043
2737,"2017-09-29 20:26:32.540732",mean_d2H,str#176,-122.406832786453
2738,"2017-09-29 20:49:36.593488",flushspeed,str#226,1.67887233245005
2738,"2017-09-29 20:49:36.593488",samplevol,str#226,63.9751091003418
2738,"2017-09-29 20:49:36.593488",sourceid,str#226,3.0
2739,"2017-09-29 21:08:59.515842",flushspeed,gw#195,1.58064175016789
2739,"2017-09-29 21:08:59.515842",samplevol,gw#195,69.028205871582
2738,"2017-09-29 20:49:36.593488",cows_switchtime,str#226,1020.0
2738,"2017-09-29 20:49:36.593488",std_d18O,str#226,0.178486774871246
2738,"2017-09-29 20:49:36.593488",std_d2H,str#226,0.388542019777044
2738,"2017-09-29 20:49:36.593488",std_H2O,str#226,113.795888877699
2738,"2017-09-29 20:49:36.593488",mean_H2O,str#226,19736.1463282755
2738,"2017-09-29 20:49:36.593488",cows_readytime,str#226,1200.0
2738,"2017-09-29 20:49:36.593488",mean_d18O,str#226,-29.687532380153
2738,"2017-09-29 20:49:36.593488",mean_d2H,str#226,-122.101157386497
2739,"2017-09-29 21:08:59.515842",sourceid,gw#195,4.0
2739,"2017-09-29 21:08:59.515842",cows_switchtime,gw#195,1020.0
2739,"2017-09-29 21:08:59.515842",std_d18O,gw#195,0.195317414477531
2739,"2017-09-29 21:08:59.515842",std_d2H,gw#195,0.368734881345093
2739,"2017-09-29 21:08:59.515842",std_H2O,gw#195,20.7363685985048
2739,"2017-09-29 21:08:59.515842",mean_H2O,gw#195,19518.3992345032
2739,"2017-09-29 21:08:59.515842",cows_readytime,gw#195,1200.0
2739,"2017-09-29 21:08:59.515842",mean_d18O,gw#195,-29.3154412287939
2739,"2017-09-29 21:08:59.515842",mean_d2H,gw#195,-119.925825567757
2740,"2017-09-29 21:26:01.455274",cows_switchtime,CoWSstd1,1020.0
2740,"2017-09-29 21:26:01.455274",std_d18O,CoWSstd1,0.170098210377239
2740,"2017-09-29 21:26:01.455274",std_d2H,CoWSstd1,0.404708710238997
2740,"2017-09-29 21:26:01.455274",std_H2O,CoWSstd1,18.8420808847557
2740,"2017-09-29 21:26:01.455274",mean_H2O,CoWSstd1,19665.9394911338
2740,"2017-09-29 21:26:01.455274",cows_readytime,CoWSstd1,1200.0
2740,"2017-09-29 21:26:01.455274",mean_d18O,CoWSstd1,-19.4697528419244
2740,"2017-09-29 21:26:01.455274",mean_d2H,CoWSstd1,-74.136372596177
2741,"2017-09-29 21:47:07.257228",flushspeed,str#176,3.06758202274659
2741,"2017-09-29 21:47:07.257228",samplevol,str#176,70.9869155883789
2741,"2017-09-29 21:47:07.257228",sourceid,str#176,2.0
2741,"2017-09-29 21:47:07.257228",cows_switchtime,str#176,1020.0
2741,"2017-09-29 21:47:07.257228",std_d18O,str#176,0.200473208965733
2741,"2017-09-29 21:47:07.257228",std_d2H,str#176,0.40520620410188
2741,"2017-09-29 21:47:07.257228",std_H2O,str#176,57.5419462443956
2741,"2017-09-29 21:47:07.257228",mean_H2O,str#176,19601.9302068847
2741,"2017-09-29 21:47:07.257228",cows_readytime,str#176,1200.0
2741,"2017-09-29 21:47:07.257228",mean_d18O,str#176,-29.5514436645128
2741,"2017-09-29 21:47:07.257228",mean_d2H,str#176,-121.03360404347
2742,"2017-09-29 22:08:38.996741",flushspeed,gw#233,1.63429035255015
2742,"2017-09-29 22:08:38.996741",samplevol,gw#233,60.0160446166992
2742,"2017-09-29 22:08:38.996741",sourceid,gw#233,8.0
2742,"2017-09-29 22:08:38.996741",cows_switchtime,gw#233,1020.0
2742,"2017-09-29 22:08:38.996741",std_d18O,gw#233,0.178521204247528
2742,"2017-09-29 22:08:38.996741",std_d2H,gw#233,0.377811404085591
2742,"2017-09-29 22:08:38.996741",std_H2O,gw#233,29.1765727724637
2742,"2017-09-29 22:08:38.996741",mean_H2O,gw#233,19524.0092090016
2742,"2017-09-29 22:08:38.996741",cows_readytime,gw#233,1200.0
2742,"2017-09-29 22:08:38.996741",mean_d18O,gw#233,-29.4223277904768
2742,"2017-09-29 22:08:38.996741",mean_d2H,gw#233,-120.662151779175
2743,"2017-09-29 22:29:45.951919",flushspeed,str#226,1.55529589913837
2743,"2017-09-29 22:29:45.951919",samplevol,str#226,60.6783142089844
2743,"2017-09-29 22:29:45.951919",sourceid,str#226,3.0
2743,"2017-09-29 22:29:45.951919",cows_switchtime,str#226,1020.0
2743,"2017-09-29 22:29:45.951919",std_d18O,str#226,0.177120020665114
2743,"2017-09-29 22:29:45.951919",std_d2H,str#226,0.37528122905078
2743,"2017-09-29 22:29:45.951919",std_H2O,str#226,44.0263158352526
2743,"2017-09-29 22:29:45.951919",mean_H2O,str#226,19718.5911323943
2743,"2017-09-29 22:29:45.951919",cows_readytime,str#226,1200.0
2743,"2017-09-29 22:29:45.951919",mean_d18O,str#226,-29.6444687328367
2743,"2017-09-29 22:29:45.951919",mean_d2H,str#226,-121.655895759759
2745,"2017-09-29 22:49:12.049000",cows_switchtime,CoWSstd2,1020.0
2745,"2017-09-29 22:49:12.049000",std_d18O,CoWSstd2,0.178233805902856
2745,"2017-09-29 22:49:12.049000",std_d2H,CoWSstd2,0.370592306159693
2745,"2017-09-29 22:49:12.049000",std_H2O,CoWSstd2,23.6953696694539
2745,"2017-09-29 22:49:12.049000",mean_H2O,CoWSstd2,19747.8194526965
2745,"2017-09-29 22:49:12.049000",cows_readytime,CoWSstd2,1200.0
2745,"2017-09-29 22:49:12.049000",mean_d18O,CoWSstd2,-40.2919909503734
2745,"2017-09-29 22:49:12.049000",mean_d2H,CoWSstd2,-202.189833904218
2746,"2017-09-29 23:12:29.454308",flushspeed,str#176,2.59022424785981
2746,"2017-09-29 23:12:29.454308",samplevol,str#176,65.7191696166992
2746,"2017-09-29 23:12:29.454308",sourceid,str#176,2.0
2746,"2017-09-29 23:12:29.454308",cows_switchtime,str#176,1020.0
2746,"2017-09-29 23:12:29.454308",std_d18O,str#176,0.182092329590945
2746,"2017-09-29 23:12:29.454308",std_d2H,str#176,0.378368314722593
2746,"2017-09-29 23:12:29.454308",std_H2O,str#176,24.4359311613902
2746,"2017-09-29 23:12:29.454308",mean_H2O,str#176,19658.4929960846
2746,"2017-09-29 23:12:29.454308",cows_readytime,str#176,1200.0
2746,"2017-09-29 23:12:29.454308",mean_d18O,str#176,-29.6475992873568
2746,"2017-09-29 23:12:29.454308",mean_d2H,str#176,-122.714420541322
2747,"2017-09-29 23:35:40.736097",flushspeed,str#226,1.590262459811
2747,"2017-09-29 23:35:40.736097",samplevol,str#226,66.0626831054687
2747,"2017-09-29 23:35:40.736097",sourceid,str#226,3.0
2748,"2017-09-29 23:55:20.912600",flushspeed,gw#195,1.43682038793612
2748,"2017-09-29 23:55:20.912600",samplevol,gw#195,69.6958465576172
2747,"2017-09-29 23:35:40.736097",cows_switchtime,str#226,1020.0
2747,"2017-09-29 23:35:40.736097",std_d18O,str#226,0.183385688816411
2747,"2017-09-29 23:35:40.736097",std_d2H,str#226,0.347238618784694
2747,"2017-09-29 23:35:40.736097",std_H2O,str#226,70.7350602472599
2747,"2017-09-29 23:35:40.736097",mean_H2O,str#226,19881.0297020198
2747,"2017-09-29 23:35:40.736097",cows_readytime,str#226,1200.0
2747,"2017-09-29 23:35:40.736097",mean_d18O,str#226,-29.7585601917679
2747,"2017-09-29 23:35:40.736097",mean_d2H,str#226,-122.348257330278
2748,"2017-09-29 23:55:20.912600",sourceid,gw#195,4.0
2748,"2017-09-29 23:55:20.912600",cows_switchtime,gw#195,1020.0
2748,"2017-09-29 23:55:20.912600",std_d18O,gw#195,0.188352666979855
2748,"2017-09-29 23:55:20.912600",std_d2H,gw#195,0.43089320488576
2748,"2017-09-29 23:55:20.912600",std_H2O,gw#195,113.248887956302
2748,"2017-09-29 23:55:20.912600",mean_H2O,gw#195,19592.0984489256
2748,"2017-09-29 23:55:20.912600",cows_readytime,gw#195,1200.0
2748,"2017-09-29 23:55:20.912600",mean_d18O,gw#195,-29.3953958324475
2748,"2017-09-29 23:55:20.912600",mean_d2H,gw#195,-120.170283699502
2750,"2017-09-30 00:32:20.481620",flushspeed,str#176,3.54516462108346
2750,"2017-09-30 00:32:20.481620",samplevol,str#176,69.9780044555664
2749,"2017-09-30 00:12:21.770358",cows_switchtime,CoWSstd1,1020.0
2749,"2017-09-30 00:12:21.770358",std_d18O,CoWSstd1,0.188948314095945
2749,"2017-09-30 00:12:21.770358",std_d2H,CoWSstd1,0.412149213070509
2749,"2017-09-30 00:12:21.770358",std_H2O,CoWSstd1,36.697930185187
2749,"2017-09-30 00:12:21.770358",mean_H2O,CoWSstd1,19810.8394479687
2749,"2017-09-30 00:12:21.770358",cows_readytime,CoWSstd1,1200.0
2749,"2017-09-30 00:12:21.770358",mean_d18O,CoWSstd1,-19.5711699510918
2749,"2017-09-30 00:12:21.770358",mean_d2H,CoWSstd1,-74.5060487132024
2750,"2017-09-30 00:32:20.481620",sourceid,str#176,2.0
2750,"2017-09-30 00:32:20.481620",cows_switchtime,str#176,1020.0
2750,"2017-09-30 00:32:20.481620",std_d18O,str#176,0.198331386192404
2750,"2017-09-30 00:32:20.481620",std_d2H,str#176,0.390589384198306
2750,"2017-09-30 00:32:20.481620",std_H2O,str#176,37.103480977676
2750,"2017-09-30 00:32:20.481620",mean_H2O,str#176,19887.3719733543
2750,"2017-09-30 00:32:20.481620",cows_readytime,str#176,1200.0
2750,"2017-09-30 00:32:20.481620",mean_d18O,str#176,-29.4385005511207
2750,"2017-09-30 00:32:20.481620",mean_d2H,str#176,-120.789052249108
2751,"2017-09-30 00:54:27.728958",flushspeed,gw#233,1.6468987129719
2751,"2017-09-30 00:54:27.728958",samplevol,gw#233,61.1493492126465
2751,"2017-09-30 00:54:27.728958",sourceid,gw#233,8.0
2751,"2017-09-30 00:54:27.728958",cows_switchtime,gw#233,1020.0
2751,"2017-09-30 00:54:27.728958",std_d18O,gw#233,0.176017797815384
2751,"2017-09-30 00:54:27.728958",std_d2H,gw#233,0.36033029981276
2751,"2017-09-30 00:54:27.728958",std_H2O,gw#233,59.6940801001783
2751,"2017-09-30 00:54:27.728958",mean_H2O,gw#233,19745.3928165867
2751,"2017-09-30 00:54:27.728958",cows_readytime,gw#233,1200.0
2751,"2017-09-30 00:54:27.728958",mean_d18O,gw#233,-29.4230485222451
2751,"2017-09-30 00:54:27.728958",mean_d2H,gw#233,-120.538252077924
2752,"2017-09-30 01:15:38.662291",flushspeed,str#226,1.78328779804071
2752,"2017-09-30 01:15:38.662291",samplevol,str#226,74.7144088745117
2752,"2017-09-30 01:15:38.662291",sourceid,str#226,3.0
2752,"2017-09-30 01:15:38.662291",cows_switchtime,str#226,1020.0
2752,"2017-09-30 01:15:38.662291",std_d18O,str#226,0.18580797615634
2752,"2017-09-30 01:15:38.662291",std_d2H,str#226,0.377837555260961
2752,"2017-09-30 01:15:38.662291",std_H2O,str#226,8.58859702910937
2752,"2017-09-30 01:15:38.662291",mean_H2O,str#226,19942.0614489783
2752,"2017-09-30 01:15:38.662291",cows_readytime,str#226,1200.0
2752,"2017-09-30 01:15:38.662291",mean_d18O,str#226,-29.4757930145192
2752,"2017-09-30 01:15:38.662291",mean_d2H,str#226,-121.61494360053
2754,"2017-09-30 01:35:06.574468",cows_switchtime,CoWSstd2,1020.0
2754,"2017-09-30 01:35:06.574468",std_d18O,CoWSstd2,0.179359674862413
2754,"2017-09-30 01:35:06.574468",std_d2H,CoWSstd2,0.416415054137611
2754,"2017-09-30 01:35:06.574468",std_H2O,CoWSstd2,34.2500518142718
2754,"2017-09-30 01:35:06.574468",mean_H2O,CoWSstd2,19862.508178309
2754,"2017-09-30 01:35:06.574468",cows_readytime,CoWSstd2,1200.0
2754,"2017-09-30 01:35:06.574468",mean_d18O,CoWSstd2,-40.1562926038389
2754,"2017-09-30 01:35:06.574468",mean_d2H,CoWSstd2,-201.945651071162
2755,"2017-09-30 01:58:24.481221",flushspeed,str#176,2.64763479749557
2755,"2017-09-30 01:58:24.481221",samplevol,str#176,68.796142578125
2755,"2017-09-30 01:58:24.481221",sourceid,str#176,2.0
2755,"2017-09-30 01:58:24.481221",cows_switchtime,str#176,1020.0
2755,"2017-09-30 01:58:24.481221",std_d18O,str#176,0.181389450573601
2755,"2017-09-30 01:58:24.481221",std_d2H,str#176,0.318413360941139
2755,"2017-09-30 01:58:24.481221",std_H2O,str#176,11.5729778276728
2755,"2017-09-30 01:58:24.481221",mean_H2O,str#176,19721.5589401041
2755,"2017-09-30 01:58:24.481221",cows_readytime,str#176,1200.0
2755,"2017-09-30 01:58:24.481221",mean_d18O,str#176,-29.5935349498402
2755,"2017-09-30 01:58:24.481221",mean_d2H,str#176,-122.559784461139
2756,"2017-09-30 02:21:39.133238",flushspeed,str#226,1.48287560917054
2756,"2017-09-30 02:21:39.133238",samplevol,str#226,63.9134216308594
2756,"2017-09-30 02:21:39.133238",sourceid,str#226,3.0
2757,"2017-09-30 02:41:31.713143",flushspeed,gw#195,1.11316627783488
2757,"2017-09-30 02:41:31.713143",samplevol,gw#195,59.4697952270508
2756,"2017-09-30 02:21:39.133238",cows_switchtime,str#226,1020.0
2756,"2017-09-30 02:21:39.133238",std_d18O,str#226,0.181607372981381
2756,"2017-09-30 02:21:39.133238",std_d2H,str#226,0.350528745543689
2756,"2017-09-30 02:21:39.133238",std_H2O,str#226,42.2484923601056
2756,"2017-09-30 02:21:39.133238",mean_H2O,str#226,19901.1354790338
2756,"2017-09-30 02:21:39.133238",cows_readytime,str#226,1200.0
2756,"2017-09-30 02:21:39.133238",mean_d18O,str#226,-29.5622251021195
2756,"2017-09-30 02:21:39.133238",mean_d2H,str#226,-122.063334158353
2757,"2017-09-30 02:41:31.713143",sourceid,gw#195,4.0
2757,"2017-09-30 02:41:31.713143",cows_switchtime,gw#195,1020.0
2757,"2017-09-30 02:41:31.713143",std_d18O,gw#195,0.172407911289978
2757,"2017-09-30 02:41:31.713143",std_d2H,gw#195,0.378917175087899
2757,"2017-09-30 02:41:31.713143",std_H2O,gw#195,41.5817545785834
2757,"2017-09-30 02:41:31.713143",mean_H2O,gw#195,19615.4473197161
2757,"2017-09-30 02:41:31.713143",cows_readytime,gw#195,1200.0
2757,"2017-09-30 02:41:31.713143",mean_d18O,gw#195,-29.2553156215286
2757,"2017-09-30 02:41:31.713143",mean_d2H,gw#195,-120.145064681085
2758,"2017-09-30 02:58:33.562046",cows_switchtime,CoWSstd1,1020.0
2758,"2017-09-30 02:58:33.562046",std_d18O,CoWSstd1,0.206317594825022
2758,"2017-09-30 02:58:33.562046",std_d2H,CoWSstd1,0.439801352940357
2758,"2017-09-30 02:58:33.562046",std_H2O,CoWSstd1,56.5227166745165
2758,"2017-09-30 02:58:33.562046",mean_H2O,CoWSstd1,19898.3797687554
2758,"2017-09-30 02:58:33.562046",cows_readytime,CoWSstd1,1200.0
2758,"2017-09-30 02:58:33.562046",mean_d18O,CoWSstd1,-19.5001830741769
2758,"2017-09-30 02:58:33.562046",mean_d2H,CoWSstd1,-74.5241782769886
2759,"2017-09-30 03:18:58.112021",flushspeed,str#176,2.88124730929827
2759,"2017-09-30 03:18:58.112021",samplevol,str#176,73.2787628173828
2759,"2017-09-30 03:18:58.112021",sourceid,str#176,2.0
2759,"2017-09-30 03:18:58.112021",cows_switchtime,str#176,1020.0
